# Bitnodes short version https://bitnodes.io/api/v1/snapshots/
# Time 1619118918
IP Address|Port|Protocol Version|User Agent|Connected Since|Height|Hostname|Country Code|ASN|Organization Name
2kn3iqfuceobh2gr.onion|8333|70015|/Satoshi:0.20.0/|1619114777|680168|None|None|TOR|Tor network
2ksuu4qhdxiuqmj6.onion|8333|70015|/Satoshi:0.20.1/|1619008432|680168|None|None|TOR|Tor network
2ky6nnyp6fmz66s4.onion|8333|70015|/Satoshi:0.20.0/|1619050967|680170|None|None|TOR|Tor network
2m5txxwui56xe4zs.onion|8333|70015|/Satoshi:0.20.0/|1619067278|680168|None|None|TOR|Tor network
2miw3ir3dd33v5yl.onion|8333|70015|/Satoshi:0.18.1/|1618802058|680168|None|None|TOR|Tor network
2mqty3laiuduzqdg.onion|8333|70015|/Satoshi:0.20.0/|1618983273|680136|None|None|TOR|Tor network
2mux2xo7i7e5e2hi.onion|8333|70015|/Satoshi:0.20.1/|1618819816|680163|None|None|TOR|Tor network
2najg4gtiypdj42q.onion|8333|70015|/Satoshi:0.18.1/|1619059240|680162|None|None|TOR|Tor network
2ocucrt6zrtuzkl6.onion|8333|70015|/Satoshi:0.20.1/|1618520612|0|None|None|TOR|Tor network
2p35wtw7ce3xixcs.onion|8333|70015|/Satoshi:0.18.1/|1619105417|680153|None|None|TOR|Tor network
2p4svdlvmhez5kkx.onion|8333|70015|/Satoshi:0.20.0/|1618809357|680164|None|None|TOR|Tor network
2pfh5wcho2yt4t4a.onion|8333|70015|/Satoshi:0.20.0/|1619018040|680174|None|None|TOR|Tor network
2rqeogbpw7u7dtdp.onion|8333|70015|/Satoshi:0.20.0/|1619109184|680161|None|None|TOR|Tor network
2s4qp23zc6zjsxr3.onion|8333|70015|/Satoshi:0.20.0/|1618950584|680167|None|None|TOR|Tor network
2sexf2s5ysirkd3b.onion|8333|70015|/Satoshi:0.20.1/|1618919467|680136|None|None|TOR|Tor network
2ue2l4e5gynmnoih.onion|8333|70016|/Satoshi:0.21.0/|1618646608|0|None|None|TOR|Tor network
2uxoudxudfd7fa6p.onion|8333|70015|/Satoshi:0.20.0/|1619105769|680161|None|None|TOR|Tor network
2vb6ubl5hpcoejmu.onion|8333|70015|/Satoshi:0.20.0/|1618932194|680174|None|None|TOR|Tor network
2vkzbuxfk3k7kxmk.onion|8333|70015|/Satoshi:0.20.0/|1618992497|680117|None|None|TOR|Tor network
2w7widshwmbvuoat.onion|8333|70015|/Satoshi:0.20.0/|1618853114|680173|None|None|TOR|Tor network
2weu64r2jknnirdx.onion|8333|70015|/Satoshi:0.20.1/|1618769376|680142|None|None|TOR|Tor network
2wpycic7b5nxbo54.onion|8333|70015|/Satoshi:0.20.1/|1619026067|680168|None|None|TOR|Tor network
2xdgeufrek3eumkw.onion|8333|70015|/Satoshi:0.20.0/|1618796970|0|None|None|TOR|Tor network
2yi2m6zwrednd6uf.onion|8333|70015|/Satoshi:0.20.1/|1619025305|680174|None|None|TOR|Tor network
2yqsvkgfq6622wwz.onion|8333|70016|/Satoshi:0.21.0/|1619087438|680134|None|None|TOR|Tor network
2zkf2pngzmqiizpe.onion|8333|70015|/Satoshi:0.20.1/|1619041630|680109|None|None|TOR|Tor network
2zndatxfidey7ccl.onion|8333|70015|/Satoshi:0.20.1/|1619053453|680161|None|None|TOR|Tor network
2zrj3qeqm7lva3cn.onion|8333|70015|/Satoshi:0.20.1/|1618565572|680118|None|None|TOR|Tor network
2zrzhci5ql3vnyba.onion|8333|70015|/Satoshi:0.20.1/|1618910963|680117|None|None|TOR|Tor network
32ijsv6m5pibmj3b.onion|8333|70015|/Satoshi:0.20.0/|1618577709|0|None|None|TOR|Tor network
32wd5mcnk3ads3q6.onion|8333|70015|/Satoshi:0.18.1/|1618986466|0|None|None|TOR|Tor network
32zhwozw4pxpeh2t.onion|8333|70015|/Satoshi:0.20.0/|1619090279|680168|None|None|TOR|Tor network
336lqgffb4tg5gpm.onion|8333|70015|/Satoshi:0.20.1/|1618874158|680148|None|None|TOR|Tor network
344vjfxxvdppueja.onion|8333|70015|/Satoshi:0.20.1/|1618800416|0|None|None|TOR|Tor network
34dh2km3ed53yvc3.onion|8333|70015|/Satoshi:0.18.1/|1619084172|680174|None|None|TOR|Tor network
34ycrbie4tozduiq.onion|8333|70015|/Satoshi:0.20.0/|1618606305|680161|None|None|TOR|Tor network
357wvvlkqfviktwp.onion|8333|70015|/Satoshi:0.20.0/|1619090283|680124|None|None|TOR|Tor network
35cxkxsxkoexj3bb.onion|8333|70015|/Satoshi:0.20.0/|1619096898|680168|None|None|TOR|Tor network
35ln36me4ptwudbf.onion|8333|70015|/Satoshi:0.18.1/|1618885640|680103|None|None|TOR|Tor network
37e7ov7oncujcv6x.onion|8333|70015|/Satoshi:0.20.1/|1619117124|680173|None|None|TOR|Tor network
37k7u5jfitbcsmpd.onion|8333|70015|/Satoshi:0.20.0/|1619076273|680109|None|None|TOR|Tor network
37wddzd4kckkx6ru.onion|8333|70015|/Satoshi:0.20.1/|1619103824|680152|None|None|TOR|Tor network
3a2hapl4so3k25wy.onion|8333|70015|/Satoshi:0.20.1/|1618622733|0|None|None|TOR|Tor network
3ahxizu4hzicrpfi.onion|8333|70015|/Satoshi:0.20.1/|1618596300|680168|None|None|TOR|Tor network
3akwbdbja6z7zf4m.onion|8333|70015|/Satoshi:0.20.0/|1618816898|680137|None|None|TOR|Tor network
3amveemmhnjguh5s.onion|8333|70015|/Satoshi:0.20.0/|1618139534|680162|None|None|TOR|Tor network
3b7pgjgxng5rqmj6.onion|8333|70015|/Satoshi:0.20.0/|1619064747|680166|None|None|TOR|Tor network
3bbx4s2ntbsalmvh.onion|8333|70015|/Satoshi:0.18.1/|1618241627|680117|None|None|TOR|Tor network
3ckdoikxipyhbd4g.onion|8333|70015|/Satoshi:0.20.1/|1618533875|680151|None|None|TOR|Tor network
3crdszfw4jictqgp.onion|8333|70015|/Satoshi:0.20.1/|1618850380|0|None|None|TOR|Tor network
3cx4czhpoljmsxq4.onion|8333|70015|/Satoshi:0.20.0/|1619030838|680161|None|None|TOR|Tor network
3e5t7hq4alt5tovx.onion|8333|70015|/Satoshi:0.20.1/|1619084591|680174|None|None|TOR|Tor network
3e65343623fkzy43.onion|8333|70015|/Satoshi:0.20.1/|1619094182|680128|None|None|TOR|Tor network
3ecoqbccqxb447vs.onion|8333|70015|/Satoshi:0.20.0/|1618609195|680129|None|None|TOR|Tor network
3egh7dxf6p6h2iyp.onion|8333|70015|/Satoshi:0.20.1/|1618977701|680161|None|None|TOR|Tor network
3epvhgohbpozvbh4.onion|8333|70015|/Satoshi:0.20.0/|1618760426|680168|None|None|TOR|Tor network
3exbi4naykmz2w6z.onion|8333|70015|/Satoshi:0.20.0/|1618992511|680170|None|None|TOR|Tor network
3f2k3b2hlr3wiama.onion|8333|70015|/Satoshi:0.19.1/|1618448330|680164|None|None|TOR|Tor network
3fimz4h67knglpiy.onion|8333|70016|/Satoshi:0.21.0/|1618257936|680167|None|None|TOR|Tor network
3frtobxxkgkhwjx7.onion|8333|70015|/Satoshi:0.18.0/|1619040779|680173|None|None|TOR|Tor network
3frvmsch3nrgj4zo.onion|8333|70015|/Satoshi:0.19.1/|1619076653|680165|None|None|TOR|Tor network
3gye6jrcauy3iyln.onion|8333|70015|/Satoshi:0.20.0/|1618733742|680143|None|None|TOR|Tor network
3jyclu5md4uum555.onion|8333|70015|/Satoshi:0.20.0/|1618464350|680149|None|None|TOR|Tor network
3kmqfipkt324fukl.onion|8333|70015|/Satoshi:0.20.1/|1618545353|680160|None|None|TOR|Tor network
3kuwj4vhmmspmiqk.onion|8333|70015|/Satoshi:0.20.1/|1619094956|680164|None|None|TOR|Tor network
3kygs547fuq6hl3i.onion|8333|70015|/Satoshi:0.18.1/|1619057151|680168|None|None|TOR|Tor network
3lrmgf2wvzxvxhss.onion|8333|70015|/Satoshi:0.20.0/|1619114757|680168|None|None|TOR|Tor network
3lyvinbb72iq4juz.onion|8333|70015|/Satoshi:0.20.0/|1618871549|680174|None|None|TOR|Tor network
3n6i6f3imxc2yhmf.onion|8333|70015|/Satoshi:0.20.1/|1619078996|680103|None|None|TOR|Tor network
3nhekthr72c35sw6.onion|8333|70015|/Satoshi:0.18.1/|1619020356|680127|None|None|TOR|Tor network
3nofngnqlqeehn7o.onion|8333|70015|/Satoshi:0.19.1/|1619041182|680170|None|None|TOR|Tor network
