# https://chains.trittium.cc/ and whois results
# 1X2 coin
IP Address|Port|Subver|Version|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
116.203.47.159|9214|/1X2 Coin Core:1.0.0/|70810|24940|116.203.0.0/16|DE|ripencc|2011-01-17|HETZNER-AS, DE
136.243.41.209|9214|/1X2 Coin Core:1.0.0/|70810|24940|136.243.0.0/16|DE|ripencc|2004-04-14|HETZNER-AS, DE
140.82.36.29|9214|/1X2 Coin Core:1.0.0/|70810|20473|140.82.32.0/21|US|arin|2018-03-15|AS-CHOOPA, US
148.251.138.3|9214|/1X2 Coin Core:1.0.0/|70810|24940|148.251.0.0/16|DE|ripencc|1993-09-01|HETZNER-AS, DE
155.138.245.9|9214|/1X2 Coin Core:1.0.0/|70810|20473|155.138.240.0/20|US|arin|2018-12-05|AS-CHOOPA, US
164.68.110.206|9214|/1X2 Coin Core:1.0.0/|70810|51167|164.68.110.0/23|DE|ripencc|1992-12-17|CONTABO, DE
167.86.89.155|9214|/1X2 Coin Core:1.0.0/|70810|51167|167.86.88.0/23|DE|ripencc|1993-05-14|CONTABO, DE
173.249.37.160|9214|/1X2 Coin Core:1.0.0/|70810|51167|173.249.36.0/23|DE|ripencc|2010-05-26|CONTABO, DE
178.238.234.226|9214|/1X2 Coin Core:1.0.0/|70810|51167|178.238.234.0/23|DE|ripencc|2010-07-28|CONTABO, DE
192.99.247.133|9214|/1X2 Coin Core:1.0.0/|70810|16276|192.99.0.0/16|CA|arin|2013-06-17|OVH, FR
45.32.51.170|9214|/1X2 Coin Core:1.0.0/|70810|20473|45.32.32.0/19|US|arin|2015-02-17|AS-CHOOPA, US
45.63.41.115|9214|/1X2 Coin Core:1.0.0/|70810|20473|45.63.40.0/22|US|arin|2015-01-02|AS-CHOOPA, US
51.91.98.157|9214|/1X2 Coin Core:1.0.0/|70810|16276|51.91.0.0/16|FR|ripencc|1993-09-01|OVH, FR
62.171.186.27|9214|/1X2 Coin Core:1.0.0/|70810|51167|62.171.186.0/23|DE|ripencc|2000-08-18|CONTABO, DE
78.47.74.86|9214|/1X2 Coin Core:1.0.0/|70810|24940|78.46.0.0/15|DE|ripencc|2007-04-16|HETZNER-AS, DE
79.143.188.23|9214|/1X2 Coin Core:1.0.0/|70810|51167|79.143.188.0/23|DE|ripencc|2010-01-08|CONTABO, DE
