# Bitnodes short version https://bitnodes.io/api/v1/snapshots/ 
# Time 1621292138
IP Address|Port|Protocol Version|User Agent|Connected Since|Height|Hostname|Country Code|ASN|Organization Name
1.123.244.174|8333|70016|/Satoshi:0.21.0/|1621287588|684024|cpe-1-223-244-174.bpw7-r-032.way.wa.bigpond.net.au|AU|AS1221|Telstra Corporation Ltd
1.157.168.58|8333|70015|/Satoshi:0.20.0/|1620786137|684024|cpe-1-157-168-58.nb13.nsw.asp.telstra.net|AU|AS1221|Telstra Corporation Ltd
1.159.59.170|8333|70001|/Satoshi:0.8.2.2/|1621211583|307852|cpe-1-159-59-170.vb12.vic.asp.telstra.net|AU|AS1221|Telstra Corporation Ltd
1.172.118.242|8333|70015|/Satoshi:0.18.1/|1621253446|684021|1-172-118-242.dynamic-ip.hinet.net|TW|AS3462|Data Communication Business Group
1.189.111.102|8333|70001|/Satoshi:0.8.1/|1621210807|392480|1.189.111.102|CN|AS4837|CHINA UNICOM China169 Backbone
1.65.207.168|8333|70016|/Satoshi:0.21.0/|1621176490|684024|1-65-207-168.static.netvigator.com|HK|AS4760|HKT Limited
100.0.15.8|8333|70016|/Satoshi:0.21.0/|1620420339|684023|pool-100-0-15-8.bstnma.fios.verizon.net|US|AS701|UUNET
100.1.94.118|8333|70016|/Satoshi:0.21.0/|1621288252|684024|pool-100-1-94-118.nwrknj.fios.verizon.net|US|AS701|UUNET
100.11.242.235|8333|70015|/Satoshi:0.20.1/|1620889978|684024|pool-100-11-242-235.phlapa.fios.verizon.net|US|AS701|UUNET
100.14.59.165|8333|70016|/Satoshi:0.21.0/|1620944331|684024|pool-100-14-59-165.phlapa.fios.verizon.net|US|AS701|UUNET
100.15.236.30|8333|70016|/Satoshi:0.21.1/|1621169937|684024|pool-100-15-236-30.washdc.fios.verizon.net|US|AS701|UUNET
100.16.171.7|8333|70015|/Satoshi:0.20.0/|1621127621|684024|pool-100-16-171-7.bltmmd.fios.verizon.net|US|AS701|UUNET
100.2.11.130|8333|70016|/Satoshi:0.21.1/|1620765829|684024|pool-100-2-11-130.nycmny.fios.verizon.net|US|AS701|UUNET
100.25.60.57|8333|70015|/Satoshi:0.14.99/|1617342667|0|ec2-100-25-60-57.compute-1.amazonaws.com|US|AS14618|AMAZON-AES
100.34.17.227|8333|70016|/Satoshi:0.21.1/|1621259574|684024|pool-100-34-17-227.phlapa.fios.verizon.net|US|AS701|UUNET
100.35.103.31|8333|70016|/Satoshi:0.21.1/|1621286564|684024|pool-100-35-103-31.nwrknj.fios.verizon.net|US|AS701|UUNET
100.36.146.102|8333|70016|/Satoshi:0.21.0/|1620798450|684024|pool-100-36-146-102.washdc.fios.verizon.net|US|AS701|UUNET
100.36.184.223|8333|70016|/Satoshi:0.21.0/|1620998660|684024|pool-100-36-184-223.washdc.fios.verizon.net|US|AS701|UUNET
100.36.19.244|8333|70016|/Satoshi:0.21.0/|1620182642|684024|pool-100-36-19-244.washdc.fios.verizon.net|US|AS701|UUNET
100.6.114.132|8333|70016|/Satoshi:0.21.0/|1621012630|684024|pool-100-6-114-132.pitbpa.fios.verizon.net|US|AS701|UUNET
101.100.139.113|8333|70015|/Satoshi:0.20.1/|1620283207|684024|101-100-139-113.myrepublic.co.nz|NZ|AS133579|MYREPUBLIC LIMITED
101.101.209.80|8333|70016|/Satoshi:0.20.99/|1619506789|684024|101.101.209.80|KR|AS135354|NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.
101.108.2.25|8333|70016|/Satoshi:0.21.0/|1621287934|684024|node-ex.pool-101-108.dynamic.totinternet.net|TH|AS23969|TOT Public Company Limited
101.132.39.85|8333|70015|/Satoshi:0.19.1/|1621269281|684024|101.132.39.85|CN|AS37963|Hangzhou Alibaba Advertising Co.,Ltd.
101.165.169.151|8333|70015|/Satoshi:0.20.1/|1621048343|684024|cpe-101-165-169-151.wnui-cr-101.cha.qld.bigpond.net.au|AU|AS1221|Telstra Corporation Ltd
101.173.93.122|8333|70015|/Satoshi:0.20.1/|1620783880|684024|cpe-101-173-93-122.vb01.vic.asp.telstra.net|AU|AS1221|Telstra Corporation Ltd
101.181.130.49|8333|70016|/Satoshi:0.21.0/|1620786141|684024|cpe-101-181-130-49.vb03.vic.asp.telstra.net|AU|AS1221|Telstra Corporation Ltd
101.190.156.74|8333|70016|/Satoshi:0.21.1/|1620796216|684024|cpe-101-190-156-74.nb15.nsw.asp.telstra.net|AU|AS1221|Telstra Corporation Ltd
